date,pe,index_value,earnings,earnings_yoy
2015-05-18,14.32,3341.72412109375,233.36062298140712,19.82096572333967
2015-05-19,14.32,3341.72412109375,233.36062298140712,19.83134446424031
2015-05-20,14.36,3347.02392578125,233.07966056972495,20.24917684098011
2015-05-21,14.33,3340.0244140625,233.0791635772854,20.57648230445568
2015-05-22,14.33,3340.0244140625,233.0791635772854,21.200603799547135
2015-05-25,14.32,3333.32470703125,232.77407172005934,21.076341865013216
2015-05-26,14.24,3331.875,233.97998595505618,21.67913363794465
2015-05-27,14.28,3341.374267578125,233.9897946483281,18.794206617824937
2015-05-28,14.31,3344.57421875,233.72286643955275,18.54595242195338
2015-05-29,14.42,3371.772705078125,233.82612379182558,18.63764666894523
2015-06-01,15.49,3367.873046875,217.4224045755326,10.332526059354041
2015-06-02,15.08,3273.327880859375,217.0641830808604,9.84802525727222
2015-06-03,15.3,3199.831787109375,209.1393324908088,5.7329819656505965
2015-06-04,14.96,3184.982421875,212.89989451036095,7.954723574130496
2015-06-05,15.37,3190.682373046875,207.59156623597104,5.017495517715109
2015-06-08,15.09,3120.035888671875,206.76182164823558,4.5673799262210935
2015-06-09,15.1,3120.535888671875,206.65800587230962,3.900365194685307
2015-06-10,15.26,3154.434326171875,206.7126032878031,4.230869430472173
2015-06-11,14.91,3082.93798828125,206.7698181275151,4.291553399884274
2015-06-12,14.94,3088.3876953125,206.71939058316602,4.237508520842592
2015-06-15,14.99,3098.88720703125,206.73030066919614,4.2376667284458325
2015-06-16,15.09,3119.0859375,206.69886928429423,14.8080796866501
2015-06-17,15.23,3148.534423828125,206.732398150238,14.91087669971729
2015-06-18,15.35,3172.283203125,206.66340085504888,14.915095230123153
2015-06-19,15.5,3203.781494140625,206.6955802671371,14.900715602478787
2015-06-22,15.77,3260.128662109375,206.72978199805803,14.94886242874136
2015-06-23,15.88,3283.227294921875,206.75234854671757,14.939888397895086
2015-06-24,15.61,3227.2802734375,206.74441213565024,14.917218685401279
2015-06-25,15.72,3249.67919921875,206.7225953701495,14.942555035703787
2015-06-26,15.7,3247.179443359375,206.82671613753982,14.973397077800454
2015-06-29,15.41,3188.182373046875,206.89048494788287,15.179483719020247
2015-06-30,15.53,3212.281005859375,206.84359342301192,15.15536135187805
2015-07-01,15.84,3277.2275390625,206.89567797111744,15.205244123479055
2015-07-02,15.95,3299.026611328125,206.83552422119908,15.1955733962986
2015-07-03,15.92,3299.026611328125,207.22528965628925,15.382178678842529
2015-07-06,16.18,3346.924072265625,206.85562869379635,15.212776911460235
2015-07-07,16.31,3373.372802734375,206.82849802172748,15.173427943908123
